Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,CI,,left,True,0.8881353999022394,False,,,,True,0.049999999999999996,,,
1,WM_probe,CI,,3,True,2.4677477998193353,False,,,,True,,3.0,0.0,0.0
2,2IFC,CI,,left,True,0.6711921999230981,False,,,,True,0.03971641173621406,,,
2,WM_probe,CI,,2,True,1.723128099925816,False,,,,True,,2.0,0.0,0.0
3,2IFC,CC,,right,True,0.43920669984072447,False,,,,True,0.049999999999999996,,,
3,WM_probe,CC,,2,True,2.5803726001176983,False,,,,True,,2.0,0.0,0.0
4,2IFC,CI,,right,True,0.5738870999775827,False,,,,True,0.031547867224009644,,,
4,WM_probe,CI,,2,True,2.0948638999834657,False,,,,True,,2.0,0.0,0.0
5,2IFC,SC,,left,True,0.4533524999860674,False,,,,True,0.049999999999999996,,,
5,WM_probe,SC,,3,False,1.607490299968049,False,,,,False,,4.0,0.0,0.0
6,2IFC,CI,,left,False,0.8594808999914676,False,,,,False,0.025059361681363596,,,
6,WM_probe,CI,,3,False,2.6222715000621974,False,,,,False,,1.0,0.0,0.0
7,2IFC,SC,,right,True,0.4401324999053031,False,,,,True,0.03971641173621406,,,
7,WM_probe,SC,,no_response,False,,True,1,0.00027959980070590973,True,True,,1.0,0.0,0.0
8,2IFC,CI,,no_response,False,,True,left,0.0004072999581694603,False,False,0.031547867224009644,,,
8,WM_probe,CI,,4,True,2.5973965998273343,False,,,,True,,4.0,0.0,0.0
9,2IFC,CI,,right,True,0.4105836001690477,False,,,,True,0.03971641173621406,,,
9,WM_probe,CI,,1,False,2.2131672999821603,False,,,,False,,2.0,0.0,0.0
10,2IFC,CC,,left,True,0.6650374999735504,False,,,,True,0.03971641173621406,,,
10,WM_probe,CC,,2,True,2.7855042999144644,False,,,,True,,2.0,0.0,0.0
11,2IFC,SC,,right,True,0.5932319001294672,False,,,,True,0.031547867224009644,,,
11,WM_probe,SC,,no_response,False,,True,3,0.00027860002592206,True,True,,3.0,0.0,0.0
12,2IFC,CC,,left,False,0.8634568001143634,False,,,,False,0.031547867224009644,,,
12,WM_probe,CC,,no_response,False,,True,1,0.0002772000152617693,True,True,,1.0,0.0,0.0
13,2IFC,CI,,left,True,0.6697714999318123,False,,,,True,0.03971641173621406,,,
13,WM_probe,CI,,1,True,2.25823469995521,False,,,,True,,1.0,0.0,0.0
14,2IFC,CC,,right,True,0.47998559987172484,False,,,,True,0.03971641173621406,,,
14,WM_probe,CC,,3,True,1.8072269998956472,False,,,,True,,3.0,0.0,0.0
15,2IFC,SC,,no_response,False,,True,left,0.00011949986219406128,False,False,0.025059361681363596,,,
15,WM_probe,SC,,no_response,False,,True,2,0.0003704000264406204,False,False,,1.0,0.0,0.0
16,2IFC,SC,,left,True,0.5336274998262525,False,,,,True,0.031547867224009644,,,
16,WM_probe,SC,,1,True,1.6434690000023693,False,,,,True,,1.0,0.0,0.0
17,2IFC,CI,,left,True,0.9185166999232024,False,,,,True,0.03971641173621406,,,
17,WM_probe,CI,,2,False,2.471915000118315,False,,,,False,,3.0,0.0,0.0
18,2IFC,CI,,right,False,0.9681163998320699,False,,,,False,0.031547867224009644,,,
18,WM_probe,CI,,1,False,2.287626100005582,False,,,,False,,4.0,0.0,0.0
19,2IFC,CI,,left,True,0.5098086998332292,False,,,,True,0.03971641173621406,,,
19,WM_probe,CI,,1,True,2.1663993999827653,False,,,,True,,1.0,0.0,0.0
20,2IFC,SC,,left,True,0.4745185999199748,False,,,,True,0.031547867224009644,,,
20,WM_probe,SC,,3,False,2.612308399984613,False,,,,False,,1.0,0.0,0.0
21,2IFC,SC,,right,True,0.8112823001574725,False,,,,True,0.031547867224009644,,,
21,WM_probe,SC,,no_response,False,,True,1,0.00037499982863664627,False,False,,4.0,0.0,0.0
22,2IFC,CI,,right,True,0.41203029989264905,False,,,,True,0.03971641173621406,,,
22,WM_probe,CI,,3,True,2.168616200098768,False,,,,True,,3.0,0.0,0.0
23,2IFC,SC,,no_response,False,,True,left,0.00031949998810887337,False,False,0.025059361681363596,,,
23,WM_probe,SC,,3,True,2.520029400009662,False,,,,True,,3.0,0.0,0.0
24,2IFC,CI,,right,True,0.497284899931401,False,,,,True,0.03971641173621406,,,
24,WM_probe,CI,,3,False,1.8972983001731336,False,,,,False,,2.0,0.0,0.0
25,2IFC,CI,,right,True,0.53268239996396,False,,,,True,0.031547867224009644,,,
25,WM_probe,CI,,no_response,False,,True,4,0.0004042999353259802,True,True,,4.0,0.0,0.0
26,2IFC,CI,,right,False,0.5275745999533683,False,,,,False,0.031547867224009644,,,
26,WM_probe,CI,,no_response,False,,True,2,0.00013560010120272636,False,False,,1.0,0.0,0.0
27,2IFC,SC,,right,False,0.9393891000654548,False,,,,False,0.031547867224009644,,,
27,WM_probe,SC,,4,True,2.232694200007245,False,,,,True,,4.0,0.0,0.0
28,2IFC,CI,,right,False,0.6073605001438409,False,,,,False,0.03971641173621406,,,
28,WM_probe,CI,,3,True,1.5541620999574661,False,,,,True,,3.0,0.0,0.0
29,2IFC,CI,,left,True,0.6016239000018686,False,,,,True,0.049999999999999996,,,
29,WM_probe,CI,,2,False,2.9423597999848425,False,,,,False,,4.0,0.0,0.0
30,2IFC,CI,,right,True,0.5768629000522196,False,,,,True,0.049999999999999996,,,
30,WM_probe,CI,,2,True,2.5350830999668688,False,,,,True,,2.0,0.0,0.0
