Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,SC,,right,False,0.5779312998056412,False,,,,False,0.049999999999999996,,,
1,WM_probe,SC,,4,True,1.5714859999716282,False,,,,True,,4.0,0.0,0.0
2,2IFC,CI,,left,True,0.5399488001130521,False,,,,True,0.049999999999999996,,,
2,WM_probe,CI,,3,True,2.5033493996597826,False,,,,True,,3.0,0.0,0.0
3,2IFC,SC,,left,True,0.5665449001826346,False,,,,True,0.06294627058970836,,,
3,WM_probe,SC,,1,True,1.1802725000306964,False,,,,True,,1.0,0.0,0.0
4,2IFC,CI,,left,True,0.44122770009562373,False,,,,True,0.03971641173621406,,,
4,WM_probe,CI,,2,False,1.0695385001599789,False,,,,False,,1.0,0.0,0.0
5,2IFC,CC,,left,True,0.41624070005491376,False,,,,True,0.049999999999999996,,,
5,WM_probe,CC,,2,True,1.669430899899453,False,,,,True,,2.0,0.0,0.0
6,2IFC,SC,,right,True,0.4605221999809146,False,,,,True,0.049999999999999996,,,
6,WM_probe,SC,,4,True,1.9451032998040318,False,,,,True,,4.0,0.0,0.0
7,2IFC,CI,,left,True,0.6117320000194013,False,,,,True,0.031547867224009644,,,
7,WM_probe,CI,,1,True,1.2538717002607882,False,,,,True,,1.0,0.0,0.0
8,2IFC,CI,,left,False,0.5650315000675619,False,,,,False,0.025059361681363596,,,
8,WM_probe,CI,,3,True,1.767728999722749,False,,,,True,,3.0,0.0,0.0
9,2IFC,SC,,left,True,0.5321468999609351,False,,,,True,0.049999999999999996,,,
9,WM_probe,SC,,no_response,False,,True,4,0.00026960019022226334,False,False,,1.0,0.0,0.0
10,2IFC,SC,,left,True,0.6222943998873234,False,,,,True,0.049999999999999996,,,
10,WM_probe,SC,,1,True,1.273778900038451,False,,,,True,,1.0,0.0,0.0
11,2IFC,CI,,right,True,0.5111338002607226,False,,,,True,0.031547867224009644,,,
11,WM_probe,CI,,4,True,1.7320047998800874,False,,,,True,,4.0,0.0,0.0
12,2IFC,CC,,right,True,0.37968390015885234,False,,,,True,0.03971641173621406,,,
12,WM_probe,CC,,2,False,2.3679561000317335,False,,,,False,,3.0,0.0,0.0
13,2IFC,SC,,no_response,False,,True,left,0.0003080996684730053,True,True,0.03971641173621406,,,
13,WM_probe,SC,,4,True,1.2206981000490487,False,,,,True,,4.0,0.0,0.0
14,2IFC,SC,,no_response,False,,True,left,0.00030010007321834564,True,True,0.049999999999999996,,,
14,WM_probe,SC,,4,True,2.260973200201988,False,,,,True,,4.0,0.0,0.0
15,2IFC,SC,,right,True,0.40150800021365285,False,,,,True,0.06294627058970836,,,
15,WM_probe,SC,,4,False,2.0434968997724354,False,,,,False,,2.0,0.0,0.0
16,2IFC,CC,,left,True,0.6498374999500811,False,,,,True,0.031547867224009644,,,
16,WM_probe,CC,,4,True,1.2965215002186596,False,,,,True,,4.0,0.0,0.0
17,2IFC,CI,,right,True,0.4955647997558117,False,,,,True,0.031547867224009644,,,
17,WM_probe,CI,,4,True,1.9715995001606643,False,,,,True,,4.0,0.0,0.0
18,2IFC,CI,,right,True,0.6646266002207994,False,,,,True,0.031547867224009644,,,
18,WM_probe,CI,,1,True,2.0433915997855365,False,,,,True,,1.0,0.0,0.0
19,2IFC,CI,,right,True,0.7215652000159025,False,,,,True,0.025059361681363596,,,
19,WM_probe,CI,,2,True,1.9819324002601206,False,,,,True,,2.0,0.0,0.0
20,2IFC,CC,,left,True,0.6509127002209425,False,,,,True,0.025059361681363596,,,
20,WM_probe,CC,,2,True,1.5620663999579847,False,,,,True,,2.0,0.0,0.0
21,2IFC,SC,,right,True,0.47489870013669133,False,,,,True,0.06294627058970836,,,
21,WM_probe,SC,,2,False,1.5255334000103176,False,,,,False,,1.0,0.0,0.0
22,2IFC,SC,,left,True,0.5459046000614762,False,,,,True,0.06294627058970836,,,
22,WM_probe,SC,,3,True,1.5278945001773536,False,,,,True,,3.0,0.0,0.0
23,2IFC,CC,,left,False,0.5759416003711522,False,,,,False,0.019905358527674843,,,
23,WM_probe,CC,,4,False,1.4431739002466202,False,,,,False,,1.0,0.0,0.0
24,2IFC,CC,,left,False,0.5028837001882493,False,,,,False,0.025059361681363596,,,
24,WM_probe,CC,,3,False,1.429788500070572,False,,,,False,,1.0,0.0,0.0
25,2IFC,CI,,left,True,0.38092909986153245,False,,,,True,0.025059361681363596,,,
25,WM_probe,CI,,4,True,1.6937309000641108,False,,,,True,,4.0,0.0,0.0
26,2IFC,CI,,left,False,0.7849416001699865,False,,,,False,0.025059361681363596,,,
26,WM_probe,CI,,3,False,1.6702629001811147,False,,,,False,,4.0,0.0,0.0
27,2IFC,SC,,left,True,0.05795409996062517,False,,,,True,0.049999999999999996,,,
27,WM_probe,SC,,2,True,1.4722460000775754,False,,,,True,,2.0,0.0,0.0
28,2IFC,SC,,left,True,0.4587575001642108,False,,,,True,0.049999999999999996,,,
28,WM_probe,SC,,3,True,2.3833490000106394,False,,,,True,,3.0,0.0,0.0
29,2IFC,SC,,right,True,0.47830400010570884,False,,,,True,0.049999999999999996,,,
29,WM_probe,SC,,4,True,1.4373669996857643,False,,,,True,,4.0,0.0,0.0
30,2IFC,CI,,right,True,0.45702899992465973,False,,,,True,0.031547867224009644,,,
30,WM_probe,CI,,4,True,1.7373906001448631,False,,,,True,,4.0,0.0,0.0
31,2IFC,CI,,left,True,0.9107948001474142,False,,,,True,0.031547867224009644,,,
31,WM_probe,CI,,3,True,1.776951499748975,False,,,,True,,3.0,0.0,0.0
32,2IFC,CC,,left,False,0.4463697001338005,False,,,,False,0.031547867224009644,,,
32,WM_probe,CC,,3,True,2.1533889998681843,False,,,,True,,3.0,0.0,0.0
33,2IFC,SC,,left,True,0.43706299969926476,False,,,,True,0.03971641173621406,,,
