Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,CI,,no_response,False,,True,right,0.045284898951649666,False,False,0.049999999999999996,,,
1,WM_probe,CI,,no_response,False,,True,,,,False,,2.0,0.0,0.0
2,2IFC,CC,,no_response,False,,True,left,0.00039759837090969086,False,False,0.049999999999999996,,,
2,WM_probe,CC,,4,False,2.0935948994010687,False,,,,False,,2.0,0.0,0.0
3,2IFC,CC,,left,False,0.9675117004662752,False,,,,False,0.06294627058970836,,,
3,WM_probe,CC,,4,True,1.8210930991917849,False,,,,True,,4.0,0.0,0.0
4,2IFC,SC,,no_response,False,,True,right,0.00042979978024959564,False,False,0.049999999999999996,,,
4,WM_probe,SC,,4,False,2.531437400728464,False,,,,False,,1.0,1.0,0.0
5,2IFC,CC,,left,False,0.48394620046019554,False,,,,False,0.0792446596230557,,,
5,WM_probe,CC,,3,True,2.13853520154953,False,,,,True,,3.0,0.0,0.0
6,2IFC,CI,,no_response,False,,True,left,0.00041090138256549835,False,False,0.06294627058970836,,,
6,WM_probe,CI,,4,True,2.6256234999746084,False,,,,True,,4.0,0.0,0.0
7,2IFC,CC,,left,True,0.792967401444912,False,,,,True,0.09976311574844403,,,
7,WM_probe,CC,,no_response,False,,True,2,0.10699609853327274,True,True,,2.0,0.0,0.0
8,2IFC,SC,,no_response,False,,True,right,0.00011150166392326355,False,False,0.06294627058970836,,,
8,WM_probe,SC,,3,False,1.385206999257207,False,,,,False,,2.0,0.0,1.0
9,2IFC,CI,,left,False,0.2598832994699478,False,,,,False,0.0792446596230557,,,
9,WM_probe,CI,,3,True,1.165123000741005,False,,,,True,,3.0,0.0,0.0
10,2IFC,SC,,left,False,0.34791179932653904,False,,,,False,0.0792446596230557,,,
10,WM_probe,SC,,1,False,2.276886099949479,False,,,,False,,3.0,1.0,0.0
11,2IFC,CI,,right,True,0.31876849941909313,False,,,,True,0.09976311574844403,,,
11,WM_probe,CI,,3,False,2.041456799954176,False,,,,False,,1.0,0.0,0.0
12,2IFC,SC,,right,False,0.13827349990606308,False,,,,False,0.09976311574844403,,,
12,WM_probe,SC,,3,True,1.7705693002790213,False,,,,True,,3.0,0.0,0.0
13,2IFC,CI,,right,False,0.9394975006580353,False,,,,False,0.0792446596230557,,,
13,WM_probe,CI,,2,False,2.055119998753071,False,,,,False,,4.0,0.0,0.0
14,2IFC,SC,,left,False,0.4095636997371912,False,,,,False,0.12559432157547906,,,
14,WM_probe,SC,,2,False,2.259181099012494,False,,,,False,,1.0,1.0,0.0
15,2IFC,CC,,right,False,0.7559801992028952,False,,,,False,0.0792446596230557,,,
15,WM_probe,CC,,2,False,2.038187200203538,False,,,,False,,1.0,0.0,0.0
16,2IFC,CI,,right,True,0.7171219009906054,False,,,,True,0.09976311574844403,,,
16,WM_probe,CI,,1,True,1.5247897990047932,False,,,,True,,1.0,0.0,0.0
17,2IFC,CI,,right,True,0.6384626999497414,False,,,,True,0.09976311574844403,,,
17,WM_probe,CI,,1,False,1.8960971012711525,False,,,,False,,4.0,0.0,0.0
18,2IFC,SC,,right,True,0.24032009951770306,False,,,,True,0.15811388300841903,,,
18,WM_probe,SC,,3,False,1.8741210997104645,False,,,,False,,2.0,0.0,1.0
19,2IFC,CI,,no_response,False,,True,right,0.2368632983416319,False,False,0.09976311574844403,,,
19,WM_probe,CI,,no_response,False,,True,2,0.009643100202083588,True,True,,2.0,0.0,0.0
20,2IFC,CC,,right,True,0.2110190000385046,False,,,,True,0.09976311574844403,,,
20,WM_probe,CC,,3,False,2.140054300427437,False,,,,False,,2.0,0.0,0.0
21,2IFC,SC,,right,True,0.5915782004594803,False,,,,True,0.12559432157547906,,,
21,WM_probe,SC,,2,False,2.7615450005978346,False,,,,False,,3.0,1.0,0.0
22,2IFC,SC,,right,True,0.3268794007599354,False,,,,True,0.12559432157547906,,,
22,WM_probe,SC,,4,True,1.64188970066607,False,,,,True,,4.0,0.0,0.0
23,2IFC,CI,,right,True,0.2949503995478153,False,,,,True,0.12559432157547906,,,
23,WM_probe,CI,,4,True,2.2233448009938,False,,,,True,,4.0,0.0,0.0
24,2IFC,SC,,no_response,False,,True,left,0.00032589957118034363,False,False,0.12559432157547906,,,
24,WM_probe,SC,,4,False,2.5867308992892504,False,,,,False,,1.0,1.0,0.0
25,2IFC,SC,,right,False,0.3149923998862505,False,,,,False,0.15811388300841903,,,
25,WM_probe,SC,,1,False,2.377710798755288,False,,,,False,,2.0,1.0,0.0
26,2IFC,CC,,right,False,0.46986469998955727,False,,,,False,0.09976311574844403,,,
26,WM_probe,CC,,no_response,False,,True,1,0.021451398730278015,True,True,,1.0,0.0,0.0
27,2IFC,CC,,right,True,0.861845601350069,False,,,,True,0.12559432157547906,,,
27,WM_probe,CC,,4,False,1.307862501591444,False,,,,False,,3.0,0.0,0.0
28,2IFC,SC,,left,True,0.5399169996380806,False,,,,True,0.19905358527674868,,,
28,WM_probe,SC,,4,False,1.4631606005132198,False,,,,False,,3.0,0.0,1.0
29,2IFC,CI,,left,True,0.6671778000891209,False,,,,True,0.12559432157547906,,,
29,WM_probe,CI,,3,True,2.2779704984277487,False,,,,True,,3.0,0.0,0.0
30,2IFC,CC,,right,True,0.42365329898893833,False,,,,True,0.12559432157547906,,,
30,WM_probe,CC,,3,False,1.406954800710082,False,,,,False,,2.0,0.0,0.0
31,2IFC,CC,,no_response,False,,True,right,0.0004101991653442383,False,False,0.12559432157547906,,,
31,WM_probe,CC,,2,False,1.433244800195098,False,,,,False,,1.0,0.0,0.0
32,2IFC,CC,,right,True,0.27497709915041924,False,,,,True,0.15811388300841903,,,
32,WM_probe,CC,,2,False,1.2910395991057158,False,,,,False,,4.0,0.0,0.0
33,2IFC,SC,,left,True,0.4352685995399952,False,,,,True,0.19905358527674868,,,
33,WM_probe,SC,,3,False,2.3578746002167463,False,,,,False,,1.0,1.0,0.0
34,2IFC,CC,,right,True,0.38392400182783604,False,,,,True,0.15811388300841903,,,
34,WM_probe,CC,,3,True,2.1135646011680365,False,,,,True,,3.0,0.0,0.0
35,2IFC,CI,,left,True,0.6112085990607738,False,,,,True,0.12559432157547906,,,
35,WM_probe,CI,,3,False,1.5034519992768764,False,,,,False,,4.0,0.0,0.0
36,2IFC,CI,,right,True,0.868783000856638,False,,,,True,0.09976311574844403,,,
36,WM_probe,CI,,2,True,1.637771099805832,False,,,,True,,2.0,0.0,0.0
37,2IFC,SC,,right,True,0.3801945000886917,False,,,,True,0.19905358527674868,,,
37,WM_probe,SC,,3,True,1.3686068002134562,False,,,,True,,3.0,0.0,0.0
38,2IFC,SC,,right,True,0.4680671002715826,False,,,,True,0.15811388300841903,,,
38,WM_probe,SC,,2,True,1.3439856991171837,False,,,,True,,2.0,0.0,0.0
39,2IFC,CI,,left,True,0.7390438001602888,False,,,,True,0.09976311574844403,,,
39,WM_probe,CI,,3,True,2.3266020994633436,False,,,,True,,3.0,0.0,0.0
40,2IFC,CI,,right,True,0.8213117998093367,False,,,,True,0.09976311574844403,,,
40,WM_probe,CI,,4,False,2.5344894006848335,False,,,,False,,1.0,0.0,0.0
41,2IFC,CI,,no_response,False,,True,left,0.0003239009529352188,False,False,0.0792446596230557,,,
41,WM_probe,CI,,3,False,2.026773000136018,False,,,,False,,4.0,0.0,0.0
42,2IFC,CC,,right,True,0.6078904997557402,False,,,,True,0.15811388300841903,,,
42,WM_probe,CC,,3,False,1.606130700558424,False,,,,False,,2.0,0.0,0.0
43,2IFC,CC,,right,True,0.4714899007230997,False,,,,True,0.12559432157547906,,,
