Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,CC,,left,True,0.7524934001266956,False,,,,True,0.049999999999999996,,,
1,WM_probe,CC,,3,True,2.2759654000401497,False,,,,True,,3.0,0.0,0.0
2,2IFC,SC,,left,False,0.7028347998857498,False,,,,False,0.049999999999999996,,,
2,WM_probe,SC,,3,False,2.3432724997401237,False,,,,False,,1.0,1.0,0.0
3,2IFC,CI,,left,True,0.7078071013092995,False,,,,True,0.049999999999999996,,,
3,WM_probe,CI,,2,False,2.2515000011771917,False,,,,False,,1.0,0.0,0.0
4,2IFC,CC,,no_response,False,,True,right,0.00032490119338035583,True,True,0.03971641173621406,,,
4,WM_probe,CC,,1,True,2.4602463003247976,False,,,,True,,1.0,0.0,0.0
5,2IFC,SC,,right,True,0.43192610144615173,False,,,,True,0.06294627058970836,,,
5,WM_probe,SC,,3,True,1.2362677995115519,False,,,,True,,3.0,0.0,0.0
6,2IFC,SC,,left,True,0.3841385003179312,False,,,,True,0.049999999999999996,,,
6,WM_probe,SC,,3,False,2.2115975003689528,False,,,,False,,4.0,1.0,0.0
7,2IFC,SC,,left,True,0.1821042001247406,False,,,,True,0.049999999999999996,,,
7,WM_probe,SC,,3,False,2.2181609012186527,False,,,,False,,1.0,1.0,0.0
8,2IFC,CC,,left,True,0.2571291998028755,False,,,,True,0.049999999999999996,,,
8,WM_probe,CC,,2,True,1.517213899642229,False,,,,True,,2.0,0.0,0.0
9,2IFC,CC,,right,True,0.7034276016056538,False,,,,True,0.049999999999999996,,,
9,WM_probe,CC,,1,True,1.4164422005414963,False,,,,True,,1.0,0.0,0.0
10,2IFC,CC,,right,True,0.6459241006523371,False,,,,True,0.049999999999999996,,,
10,WM_probe,CC,,4,False,2.048428900539875,False,,,,False,,2.0,0.0,0.0
11,2IFC,CC,,left,False,0.6866365987807512,False,,,,False,0.03971641173621406,,,
11,WM_probe,CC,,4,True,1.853421401232481,False,,,,True,,4.0,0.0,0.0
12,2IFC,CI,,left,True,0.6239179000258446,False,,,,True,0.03971641173621406,,,
12,WM_probe,CI,,2,True,1.646262800320983,False,,,,True,,2.0,0.0,0.0
13,2IFC,CC,,left,True,0.6048213001340628,False,,,,True,0.049999999999999996,,,
13,WM_probe,CC,,2,False,2.103056199848652,False,,,,False,,1.0,0.0,0.0
14,2IFC,SC,,right,True,0.8920299001038074,False,,,,True,0.049999999999999996,,,
14,WM_probe,SC,,2,True,2.3904868997633457,False,,,,True,,2.0,0.0,0.0
15,2IFC,CC,,left,True,0.29698190093040466,False,,,,True,0.049999999999999996,,,
15,WM_probe,CC,,2,False,1.832422100007534,False,,,,False,,4.0,0.0,0.0
16,2IFC,SC,,left,True,0.38866219855844975,False,,,,True,0.03971641173621406,,,
16,WM_probe,SC,,2,True,2.15466189943254,False,,,,True,,2.0,0.0,0.0
17,2IFC,CI,,left,True,0.7974673993885517,False,,,,True,0.031547867224009644,,,
17,WM_probe,CI,,4,True,2.609289199113846,False,,,,True,,4.0,0.0,0.0
18,2IFC,SC,,left,False,0.7062093988060951,False,,,,False,0.03971641173621406,,,
18,WM_probe,SC,,2,True,1.4220343995839357,False,,,,True,,2.0,0.0,0.0
19,2IFC,CI,,left,True,0.660529900342226,False,,,,True,0.025059361681363596,,,
19,WM_probe,CI,,2,True,1.8018653988838196,False,,,,True,,2.0,0.0,0.0
20,2IFC,CI,,left,False,0.5796543005853891,False,,,,False,0.019905358527674843,,,
20,WM_probe,CI,,1,True,2.031572800129652,False,,,,True,,1.0,0.0,0.0
21,2IFC,CC,,left,True,0.2248598001897335,False,,,,True,0.049999999999999996,,,
21,WM_probe,CC,,2,True,1.2931881006807089,False,,,,True,,2.0,0.0,0.0
22,2IFC,CC,,left,True,0.6783478986471891,False,,,,True,0.03971641173621406,,,
22,WM_probe,CC,,2,False,1.939758401364088,False,,,,False,,3.0,0.0,0.0
23,2IFC,SC,,left,False,0.7245518006384373,False,,,,False,0.049999999999999996,,,
23,WM_probe,SC,,1,False,1.9415798000991344,False,,,,False,,2.0,1.0,0.0
24,2IFC,CI,,right,False,0.7659983988851309,False,,,,False,0.025059361681363596,,,
24,WM_probe,CI,,1,True,1.4748143013566732,False,,,,True,,1.0,0.0,0.0
25,2IFC,SC,,left,True,0.17170120030641556,False,,,,True,0.06294627058970836,,,
25,WM_probe,SC,,3,True,2.7463176995515823,False,,,,True,,3.0,0.0,0.0
26,2IFC,CI,,left,True,0.665999099612236,False,,,,True,0.031547867224009644,,,
26,WM_probe,CI,,2,False,2.997036900371313,False,,,,False,,4.0,0.0,0.0
27,2IFC,CI,,left,False,0.7220172006636858,False,,,,False,0.031547867224009644,,,
27,WM_probe,CI,,1,True,2.1022871006280184,False,,,,True,,1.0,0.0,0.0
28,2IFC,CC,,left,True,0.24561979994177818,False,,,,True,0.03971641173621406,,,
