Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,CI,,left,True,0.5020777000172529,False,,,,True,0.049999999999999996,,,
1,WM_probe,CI,,2,False,1.77638389999629,False,,,,False,,4.0,0.0,0.0
2,2IFC,SC,,right,True,0.8514762999839149,False,,,,True,0.049999999999999996,,,
2,WM_probe,SC,,4,False,1.4630888999963645,False,,,,False,,3.0,0.0,0.0
3,2IFC,CC,,right,True,0.23075830002198927,False,,,,True,0.049999999999999996,,,
3,WM_probe,CC,,1,True,0.8738033999979962,False,,,,True,,1.0,0.0,0.0
4,2IFC,SC,,right,True,0.4438050999888219,False,,,,True,0.03971641173621406,,,
4,WM_probe,SC,,2,True,1.1486694999912288,False,,,,True,,2.0,0.0,0.0
5,2IFC,CI,,right,True,0.43127269999240525,False,,,,True,0.03971641173621406,,,
5,WM_probe,CI,,3,True,1.0429561999917496,False,,,,True,,3.0,0.0,0.0
6,2IFC,CI,,left,True,0.57144060000428,False,,,,True,0.031547867224009644,,,
6,WM_probe,CI,,1,True,1.2435255000018515,False,,,,True,,1.0,0.0,0.0
7,2IFC,SC,,right,True,0.39245820001815446,False,,,,True,0.031547867224009644,,,
7,WM_probe,SC,,4,True,1.4055387000262272,False,,,,True,,4.0,0.0,0.0
8,2IFC,CC,,no_response,False,,True,right,0.00030949999927543104,True,True,0.03971641173621406,,,
8,WM_probe,CC,,3,False,1.478719300008379,False,,,,False,,2.0,0.0,0.0
9,2IFC,SC,,left,True,0.5764481000078376,False,,,,True,0.025059361681363596,,,
9,WM_probe,SC,,1,True,1.0785915000014938,False,,,,True,,1.0,0.0,0.0
10,2IFC,CC,,left,True,0.499278500006767,False,,,,True,0.049999999999999996,,,
10,WM_probe,CC,,3,True,1.3742847999965306,False,,,,True,,3.0,0.0,0.0
11,2IFC,CC,,left,True,0.5568534999911208,False,,,,True,0.049999999999999996,,,
11,WM_probe,CC,,1,False,1.1828319000196643,False,,,,False,,2.0,0.0,0.0
12,2IFC,CI,,right,True,0.8181115000043064,False,,,,True,0.025059361681363596,,,
12,WM_probe,CI,,3,False,1.5644764000026044,False,,,,False,,4.0,0.0,0.0
13,2IFC,CC,,right,True,0.4268134000012651,False,,,,True,0.049999999999999996,,,
13,WM_probe,CC,,4,False,1.8059061999956612,False,,,,False,,3.0,0.0,0.0
14,2IFC,SC,,left,True,0.13777780000236817,False,,,,True,0.019905358527674843,,,
14,WM_probe,SC,,1,True,1.4653438000241295,False,,,,True,,1.0,0.0,0.0
15,2IFC,CI,,right,True,0.30111140001099557,False,,,,True,0.019905358527674843,,,
15,WM_probe,CI,,2,True,1.0438537999871187,False,,,,True,,2.0,0.0,0.0
16,2IFC,CC,,right,True,0.2733779999834951,False,,,,True,0.03971641173621406,,,
16,WM_probe,CC,,4,False,1.8785985999857076,False,,,,False,,3.0,0.0,0.0
17,2IFC,CC,,left,True,0.6361933999869507,False,,,,True,0.03971641173621406,,,
17,WM_probe,CC,,1,False,1.2648477000184357,False,,,,False,,2.0,0.0,0.0
18,2IFC,CC,,right,True,0.5500780000002123,False,,,,True,0.03971641173621406,,,
18,WM_probe,CC,,4,False,1.5191819000174291,False,,,,False,,3.0,0.0,0.0
19,2IFC,CC,,left,True,0.46145670002442785,False,,,,True,0.031547867224009644,,,
19,WM_probe,CC,,4,False,1.5684062000073027,False,,,,False,,3.0,0.0,0.0
20,2IFC,SC,,right,False,0.5486189999792259,False,,,,False,0.01581138830084188,,,
20,WM_probe,SC,,3,True,1.6797449000005145,False,,,,True,,3.0,0.0,0.0
21,2IFC,CC,,right,True,0.407113199995365,False,,,,True,0.031547867224009644,,,
21,WM_probe,CC,,1,True,1.9310209000250325,False,,,,True,,1.0,0.0,0.0
22,2IFC,CI,,left,True,0.5413798000081442,False,,,,True,0.01581138830084188,,,
22,WM_probe,CI,,1,True,0.8413115000003017,False,,,,True,,1.0,0.0,0.0
23,2IFC,SC,,left,True,0.4683450000011362,False,,,,True,0.019905358527674843,,,
23,WM_probe,SC,,2,False,1.5352599000034388,False,,,,False,,3.0,0.0,0.0
24,2IFC,CI,,left,True,0.5778018000128213,False,,,,True,0.012559432157547883,,,
24,WM_probe,CI,,4,True,2.0266725000110455,False,,,,True,,4.0,0.0,0.0
25,2IFC,CI,,left,True,0.4676906999957282,False,,,,True,0.009976311574844382,,,
25,WM_probe,CI,,4,True,2.5379572000238113,False,,,,True,,4.0,0.0,0.0
26,2IFC,CC,,right,True,0.492529499984812,False,,,,True,0.031547867224009644,,,
26,WM_probe,CC,,2,True,1.5720647999842186,False,,,,True,,2.0,0.0,0.0
27,2IFC,SC,,left,True,0.5670685000077356,False,,,,True,0.019905358527674843,,,
27,WM_probe,SC,,1,True,1.087859599996591,False,,,,True,,1.0,0.0,0.0
28,2IFC,CC,,right,True,0.5118315999861807,False,,,,True,0.025059361681363596,,,
28,WM_probe,CC,,1,True,0.9206687000114471,False,,,,True,,1.0,0.0,0.0
29,2IFC,CI,,right,True,0.4894769999955315,False,,,,True,0.007924465962305553,,,
29,WM_probe,CI,,2,True,1.2578212000080384,False,,,,True,,2.0,0.0,0.0
30,2IFC,CI,,left,True,0.5061131999827921,False,,,,True,0.006294627058970824,,,
30,WM_probe,CI,,3,False,1.7463535999995656,False,,,,False,,4.0,0.0,0.0
31,2IFC,CC,,left,True,0.15331090000108816,False,,,,True,0.025059361681363596,,,
31,WM_probe,CC,,1,True,1.2470599999942351,False,,,,True,,1.0,0.0,0.0
32,2IFC,CC,,left,True,0.6471469999814872,False,,,,True,0.025059361681363596,,,
32,WM_probe,CC,,4,False,1.5434649999951944,False,,,,False,,2.0,0.0,0.0
33,2IFC,CI,,left,False,0.5627813000173774,False,,,,False,0.004999999999999989,,,
33,WM_probe,CI,,3,False,1.7132354000059422,False,,,,False,,2.0,0.0,0.0
34,2IFC,SC,,left,True,0.29850199999054894,False,,,,True,0.019905358527674843,,,
34,WM_probe,SC,,1,True,1.1883430000161752,False,,,,True,,1.0,0.0,0.0
35,2IFC,SC,,right,True,0.2856000000028871,False,,,,True,0.01581138830084188,,,
35,WM_probe,SC,,1,False,1.6545826999936253,False,,,,False,,4.0,0.0,0.0
36,2IFC,CI,,left,False,0.4489831000100821,False,,,,False,0.006294627058970824,,,
36,WM_probe,CI,,1,False,1.3000137000053655,False,,,,False,,4.0,0.0,0.0
37,2IFC,CC,,right,True,0.5417733000067528,False,,,,True,0.019905358527674843,,,
37,WM_probe,CC,,2,True,1.4826393000257667,False,,,,True,,2.0,0.0,0.0
38,2IFC,SC,,right,True,0.5452087000012398,False,,,,True,0.01581138830084188,,,
38,WM_probe,SC,,1,True,0.7465619999857154,False,,,,True,,1.0,0.0,0.0
39,2IFC,CC,,left,True,0.5472915999998804,False,,,,True,0.019905358527674843,,,
39,WM_probe,CC,,4,False,2.585824599984335,False,,,,False,,3.0,0.0,0.0
40,2IFC,CI,,left,False,0.4975892000074964,False,,,,False,0.007924465962305553,,,
40,WM_probe,CI,,2,True,1.0453328000148758,False,,,,True,,2.0,0.0,0.0
41,2IFC,CC,,left,True,0.697005199996056,False,,,,True,0.019905358527674843,,,
41,WM_probe,CC,,3,True,2.2937105000019073,False,,,,True,,3.0,0.0,0.0
42,2IFC,CC,,right,True,0.40728549999766983,False,,,,True,0.01581138830084188,,,
42,WM_probe,CC,,3,False,1.6822817999927793,False,,,,False,,4.0,0.0,0.0
43,2IFC,CI,,left,True,0.46005629998398945,False,,,,True,0.009976311574844382,,,
43,WM_probe,CI,,1,True,1.661041799990926,False,,,,True,,1.0,0.0,0.0
44,2IFC,CI,,left,False,0.47514809999847785,False,,,,False,0.009976311574844382,,,
44,WM_probe,CI,,2,True,1.165722800011281,False,,,,True,,2.0,0.0,0.0
45,2IFC,SC,,left,True,0.5351662000175565,False,,,,True,0.01581138830084188,,,
45,WM_probe,SC,,4,True,1.7887686000030953,False,,,,True,,4.0,0.0,0.0
46,2IFC,SC,,right,True,0.5014399999927264,False,,,,True,0.012559432157547883,,,
46,WM_probe,SC,,1,True,1.1132014000031631,False,,,,True,,1.0,0.0,0.0
47,2IFC,SC,,left,True,0.5992180999892298,False,,,,True,0.012559432157547883,,,
47,WM_probe,SC,,1,True,1.0632444999937434,False,,,,True,,1.0,0.0,0.0
48,2IFC,SC,,left,True,0.18764859999646433,False,,,,True,0.012559432157547883,,,
48,WM_probe,SC,,3,True,1.3355593000014778,False,,,,True,,3.0,0.0,0.0
49,2IFC,CI,,right,True,0.15480899999965914,False,,,,True,0.012559432157547883,,,
49,WM_probe,CI,,2,True,1.3900047999923117,False,,,,True,,2.0,0.0,0.0
50,2IFC,CI,,left,True,0.6638655999850016,False,,,,True,0.012559432157547883,,,
50,WM_probe,CI,,4,True,1.5612468000035733,False,,,,True,,4.0,0.0,0.0
51,2IFC,CI,,right,True,0.5481899000005797,False,,,,True,0.012559432157547883,,,
51,WM_probe,CI,,2,False,2.209432100004051,False,,,,False,,1.0,0.0,0.0
52,2IFC,CI,,left,False,0.567455999989761,False,,,,False,0.009976311574844382,,,
52,WM_probe,CI,,3,False,1.4222045000060461,False,,,,False,,4.0,0.0,0.0
53,2IFC,CC,,right,True,0.48436380000202917,False,,,,True,0.01581138830084188,,,
53,WM_probe,CC,,2,True,2.094849899993278,False,,,,True,,2.0,0.0,0.0
54,2IFC,SC,,right,True,0.45438509999075904,False,,,,True,0.009976311574844382,,,
54,WM_probe,SC,,4,True,1.0596105000004172,False,,,,True,,4.0,0.0,0.0
55,2IFC,CI,,left,True,0.5904833000095095,False,,,,True,0.012559432157547883,,,
55,WM_probe,CI,,2,True,1.4628197999845725,False,,,,True,,2.0,0.0,0.0
56,2IFC,CC,,right,True,0.4985856999992393,False,,,,True,0.01581138830084188,,,
56,WM_probe,CC,,3,False,1.8762975000136066,False,,,,False,,2.0,0.0,0.0
57,2IFC,SC,,left,False,0.8092349999933504,False,,,,False,0.009976311574844382,,,
57,WM_probe,SC,,3,False,1.2660869999963325,False,,,,False,,4.0,0.0,0.0
58,2IFC,SC,,left,True,0.3491706000058912,False,,,,True,0.012559432157547883,,,
58,WM_probe,SC,,3,False,1.7888347999833059,False,,,,False,,1.0,0.0,0.0
59,2IFC,SC,,left,False,0.46260630001779646,False,,,,False,0.012559432157547883,,,
59,WM_probe,SC,,4,True,1.0545167999807745,False,,,,True,,4.0,0.0,0.0
60,2IFC,SC,,right,True,0.5324977999844123,False,,,,True,0.01581138830084188,,,
60,WM_probe,SC,,3,False,1.1095136999792885,False,,,,False,,1.0,0.0,0.0
61,2IFC,SC,,left,True,0.2797779999964405,False,,,,True,0.01581138830084188,,,
61,WM_probe,SC,,4,True,1.7434587999887299,False,,,,True,,4.0,0.0,0.0
62,2IFC,SC,,left,True,0.38730069997836836,False,,,,True,0.01581138830084188,,,
62,WM_probe,SC,,3,False,1.8950917999900412,False,,,,False,,2.0,0.0,0.0
63,2IFC,CI,,left,True,0.4330666000023484,False,,,,True,0.012559432157547883,,,
63,WM_probe,CI,,3,False,1.9236498000100255,False,,,,False,,2.0,0.0,0.0
64,2IFC,CC,,right,True,0.36238390000653453,False,,,,True,0.012559432157547883,,,
64,WM_probe,CC,,3,False,1.2505938000103924,False,,,,False,,4.0,0.0,0.0
65,2IFC,CI,,left,True,0.3052449999959208,False,,,,True,0.012559432157547883,,,
65,WM_probe,CI,,3,True,1.3287443000008352,False,,,,True,,3.0,0.0,0.0
66,2IFC,CC,,left,True,0.5699687000014819,False,,,,True,0.012559432157547883,,,
66,WM_probe,CC,,4,True,1.4513809000200126,False,,,,True,,4.0,0.0,0.0
67,2IFC,SC,,right,True,0.37622980002197437,False,,,,True,0.012559432157547883,,,
67,WM_probe,SC,,4,True,1.8793082000047434,False,,,,True,,4.0,0.0,0.0
68,2IFC,SC,,left,True,0.4642536999890581,False,,,,True,0.012559432157547883,,,
68,WM_probe,SC,,1,True,1.0018022000149358,False,,,,True,,1.0,0.0,0.0
69,2IFC,CI,,left,False,0.7134659999865107,False,,,,False,0.009976311574844382,,,
69,WM_probe,CI,,2,True,1.2151080000039656,False,,,,True,,2.0,0.0,0.0
70,2IFC,CC,,right,True,0.4620737000077497,False,,,,True,0.012559432157547883,,,
70,WM_probe,CC,,2,True,1.123070200002985,False,,,,True,,2.0,0.0,0.0
71,2IFC,SC,,left,True,0.3634142999944743,False,,,,True,0.012559432157547883,,,
71,WM_probe,SC,,4,True,1.146353900025133,False,,,,True,,4.0,0.0,0.0
72,2IFC,CC,,left,True,0.3547742000082508,False,,,,True,0.009976311574844382,,,
72,WM_probe,CC,,2,True,1.158494500006782,False,,,,True,,2.0,0.0,0.0
73,2IFC,CC,,left,False,0.4814555000048131,False,,,,False,0.009976311574844382,,,
73,WM_probe,CC,,1,False,1.2101571999955922,False,,,,False,,4.0,0.0,0.0
74,2IFC,SC,,left,True,0.1680530000012368,False,,,,True,0.009976311574844382,,,
74,WM_probe,SC,,3,False,1.2815889999910723,False,,,,False,,4.0,0.0,0.0
75,2IFC,CC,,left,True,0.3784315999946557,False,,,,True,0.012559432157547883,,,
75,WM_probe,CC,,3,False,1.7651290999783669,False,,,,False,,4.0,0.0,0.0
76,2IFC,CC,,right,True,0.39831129999947734,False,,,,True,0.012559432157547883,,,
76,WM_probe,CC,,4,True,1.1610042999964207,False,,,,True,,4.0,0.0,0.0
77,2IFC,CC,,left,True,0.3373712000029627,False,,,,True,0.012559432157547883,,,
77,WM_probe,CC,,1,True,0.8053852999873925,False,,,,True,,1.0,0.0,0.0
