Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,CI,,no_response,False,,True,right,0.0069436002522706985,False,False,0.049999999999999996,,,
1,WM_probe,CI,,1,True,2.829799199476838,False,,,,True,,1.0,0.0,0.0
2,2IFC,CI,,right,True,0.5389847997575998,False,,,,True,0.06294627058970836,,,
2,WM_probe,CI,,4,False,1.4885681010782719,False,,,,False,,1.0,0.0,0.0
3,2IFC,SC,,left,True,0.6051692999899387,False,,,,True,0.049999999999999996,,,
3,WM_probe,SC,,2,False,1.5472692009061575,False,,,,False,,4.0,0.0,1.0
4,2IFC,SC,,right,False,0.7115690000355244,False,,,,False,0.03971641173621406,,,
4,WM_probe,SC,,3,False,1.7334828991442919,False,,,,False,,1.0,1.0,0.0
5,2IFC,CC,,right,True,0.5049623008817434,False,,,,True,0.049999999999999996,,,
5,WM_probe,CC,,3,False,1.3788255993276834,False,,,,False,,2.0,0.0,0.0
6,2IFC,SC,,right,False,0.46343530155718327,False,,,,False,0.049999999999999996,,,
6,WM_probe,SC,,3,True,1.2442550007253885,False,,,,True,,3.0,0.0,0.0
7,2IFC,CC,,left,True,0.5029245000332594,False,,,,True,0.03971641173621406,,,
7,WM_probe,CC,,3,True,1.1068294011056423,False,,,,True,,3.0,0.0,0.0
8,2IFC,CC,,left,True,0.6247410010546446,False,,,,True,0.031547867224009644,,,
8,WM_probe,CC,,2,True,1.915370799601078,False,,,,True,,2.0,0.0,0.0
9,2IFC,CI,,left,False,0.4995144996792078,False,,,,False,0.049999999999999996,,,
9,WM_probe,CI,,4,True,1.3482352998107672,False,,,,True,,4.0,0.0,0.0
10,2IFC,CI,,right,True,0.46403889916837215,False,,,,True,0.06294627058970836,,,
10,WM_probe,CI,,1,True,1.071305800229311,False,,,,True,,1.0,0.0,0.0
11,2IFC,CC,,left,True,0.5688317008316517,False,,,,True,0.025059361681363596,,,
11,WM_probe,CC,,3,False,2.2976938989013433,False,,,,False,,1.0,0.0,0.0
12,2IFC,CC,,no_response,False,,True,right,0.000306200236082077,True,True,0.019905358527674843,,,
12,WM_probe,CC,,2,False,1.3360510002821684,False,,,,False,,1.0,0.0,0.0
13,2IFC,CC,,left,True,0.8027379009872675,False,,,,True,0.025059361681363596,,,
13,WM_probe,CC,,2,False,2.1157559994608164,False,,,,False,,3.0,0.0,0.0
14,2IFC,SC,,right,True,0.47719710133969784,False,,,,True,0.06294627058970836,,,
14,WM_probe,SC,,2,False,1.9179833997040987,False,,,,False,,4.0,1.0,0.0
15,2IFC,SC,,right,True,0.46336060017347336,False,,,,True,0.06294627058970836,,,
15,WM_probe,SC,,4,True,1.0434633009135723,False,,,,True,,4.0,0.0,0.0
16,2IFC,SC,,right,True,0.27331290021538734,False,,,,True,0.06294627058970836,,,
16,WM_probe,SC,,3,True,1.156190300360322,False,,,,True,,3.0,0.0,0.0
17,2IFC,SC,,right,False,0.35207949951291084,False,,,,False,0.049999999999999996,,,
17,WM_probe,SC,,2,False,0.8623996004462242,False,,,,False,,1.0,0.0,1.0
18,2IFC,CC,,right,True,0.498131500557065,False,,,,True,0.025059361681363596,,,
18,WM_probe,CC,,1,False,1.5291210990399122,False,,,,False,,3.0,0.0,0.0
19,2IFC,CI,,left,True,0.4946186989545822,False,,,,True,0.06294627058970836,,,
19,WM_probe,CI,,2,True,1.013534801080823,False,,,,True,,2.0,0.0,0.0
20,2IFC,CI,,right,True,0.4865330997854471,False,,,,True,0.06294627058970836,,,
20,WM_probe,CI,,1,True,1.5197806991636753,False,,,,True,,1.0,0.0,0.0
21,2IFC,SC,,right,True,0.7973225992172956,False,,,,True,0.06294627058970836,,,
21,WM_probe,SC,,1,True,1.5957297999411821,False,,,,True,,1.0,0.0,0.0
22,2IFC,CI,,left,True,0.5940827000886202,False,,,,True,0.049999999999999996,,,
22,WM_probe,CI,,3,False,1.3814093992114067,False,,,,False,,2.0,0.0,0.0
23,2IFC,CC,,right,True,0.443699000403285,False,,,,True,0.025059361681363596,,,
23,WM_probe,CC,,2,True,0.9008545000106096,False,,,,True,,2.0,0.0,0.0
24,2IFC,CI,,left,True,0.6492654997855425,False,,,,True,0.049999999999999996,,,
24,WM_probe,CI,,1,False,1.439495099708438,False,,,,False,,4.0,0.0,0.0
25,2IFC,CC,,left,False,0.6337541993707418,False,,,,False,0.019905358527674843,,,
25,WM_probe,CC,,3,False,1.184418199583888,False,,,,False,,1.0,0.0,0.0
26,2IFC,CC,,left,True,0.3217012993991375,False,,,,True,0.025059361681363596,,,
26,WM_probe,CC,,3,False,1.0896597001701593,False,,,,False,,2.0,0.0,0.0
27,2IFC,SC,,right,True,0.3046438004821539,False,,,,True,0.06294627058970836,,,
27,WM_probe,SC,,1,False,1.5143094006925821,False,,,,False,,3.0,1.0,0.0
28,2IFC,SC,,right,True,0.4228430986404419,False,,,,True,0.06294627058970836,,,
28,WM_probe,SC,,3,False,0.9575114008039236,False,,,,False,,1.0,0.0,1.0
29,2IFC,CC,,left,True,0.531937301158905,False,,,,True,0.025059361681363596,,,
29,WM_probe,CC,,3,False,1.067917000502348,False,,,,False,,1.0,0.0,0.0
30,2IFC,SC,,left,True,0.3457865007221699,False,,,,True,0.049999999999999996,,,
30,WM_probe,SC,,1,False,1.6256441995501518,False,,,,False,,2.0,0.0,1.0
31,2IFC,CC,,left,False,0.5240375995635986,False,,,,False,0.025059361681363596,,,
31,WM_probe,CC,,3,False,1.2052939999848604,False,,,,False,,2.0,0.0,0.0
32,2IFC,CC,,left,True,0.7974426001310349,False,,,,True,0.031547867224009644,,,
32,WM_probe,CC,,1,True,1.492254599928856,False,,,,True,,1.0,0.0,0.0
33,2IFC,CI,,left,True,0.40913090109825134,False,,,,True,0.049999999999999996,,,
33,WM_probe,CI,,4,False,1.630868598818779,False,,,,False,,3.0,0.0,0.0
34,2IFC,CC,,right,False,0.6005494985729456,False,,,,False,0.031547867224009644,,,
34,WM_probe,CC,,1,False,1.2812092006206512,False,,,,False,,2.0,0.0,0.0
35,2IFC,CI,,right,True,0.4164729006588459,False,,,,True,0.03971641173621406,,,
35,WM_probe,CI,,4,False,1.5996725000441074,False,,,,False,,2.0,0.0,0.0
36,2IFC,SC,,right,True,0.5765126012265682,False,,,,True,0.049999999999999996,,,
36,WM_probe,SC,,1,True,0.9160891007632017,False,,,,True,,1.0,0.0,0.0
37,2IFC,SC,,left,True,0.31953589990735054,False,,,,True,0.049999999999999996,,,
37,WM_probe,SC,,3,True,1.21204100176692,False,,,,True,,3.0,0.0,0.0
38,2IFC,CC,,left,False,0.738552900031209,False,,,,False,0.03971641173621406,,,
38,WM_probe,CC,,3,True,1.0430987998843193,False,,,,True,,3.0,0.0,0.0
39,2IFC,CC,,left,False,0.4341621994972229,False,,,,False,0.049999999999999996,,,
39,WM_probe,CC,,4,False,1.194523399695754,False,,,,False,,1.0,0.0,0.0
40,2IFC,CI,,left,False,0.09896860085427761,False,,,,False,0.03971641173621406,,,
40,WM_probe,CI,,2,False,1.2642222996801138,False,,,,False,,3.0,0.0,0.0
41,2IFC,SC,,right,True,0.4869364984333515,False,,,,True,0.03971641173621406,,,
41,WM_probe,SC,,3,True,1.080494599416852,False,,,,True,,3.0,0.0,0.0
42,2IFC,CC,,right,True,0.5946527998894453,False,,,,True,0.06294627058970836,,,
42,WM_probe,CC,,1,False,1.3643113989382982,False,,,,False,,2.0,0.0,0.0
43,2IFC,SC,,right,False,0.5968948993831873,False,,,,False,0.03971641173621406,,,
43,WM_probe,SC,,3,True,1.1636056005954742,False,,,,True,,3.0,0.0,0.0
44,2IFC,SC,,right,True,0.5433284994214773,False,,,,True,0.049999999999999996,,,
44,WM_probe,SC,,3,False,1.2559039015322924,False,,,,False,,2.0,0.0,1.0
45,2IFC,SC,,left,True,0.60585050098598,False,,,,True,0.049999999999999996,,,
45,WM_probe,SC,,3,False,1.1874250005930662,False,,,,False,,2.0,1.0,0.0
46,2IFC,CI,,right,False,0.6604567002505064,False,,,,False,0.049999999999999996,,,
46,WM_probe,CI,,4,False,1.2537063006311655,False,,,,False,,3.0,0.0,0.0
47,2IFC,CC,,right,False,0.4981347993016243,False,,,,False,0.06294627058970836,,,
47,WM_probe,CC,,4,False,1.2446301989257336,False,,,,False,,1.0,0.0,0.0
48,2IFC,SC,,left,True,0.6200892012566328,False,,,,True,0.049999999999999996,,,
48,WM_probe,SC,,4,False,2.494370499625802,False,,,,False,,2.0,0.0,1.0
49,2IFC,CC,,left,False,0.621807599440217,False,,,,False,0.0792446596230557,,,
49,WM_probe,CC,,2,True,1.6785468999296427,False,,,,True,,2.0,0.0,0.0
50,2IFC,CC,,left,True,0.5555138010531664,False,,,,True,0.09976311574844403,,,
50,WM_probe,CC,,1,False,2.4912906996905804,False,,,,False,,4.0,0.0,0.0
51,2IFC,CI,,right,True,0.37515450082719326,False,,,,True,0.06294627058970836,,,
51,WM_probe,CI,,4,False,1.3461075983941555,False,,,,False,,1.0,0.0,0.0
52,2IFC,CC,,left,True,0.30861330032348633,False,,,,True,0.09976311574844403,,,
52,WM_probe,CC,,2,True,1.548658799380064,False,,,,True,,2.0,0.0,0.0
53,2IFC,CI,,left,True,0.4442288000136614,False,,,,True,0.06294627058970836,,,
53,WM_probe,CI,,2,False,1.6360749993473291,False,,,,False,,1.0,0.0,0.0
54,2IFC,CI,,left,False,0.47702799923717976,False,,,,False,0.06294627058970836,,,
54,WM_probe,CI,,2,True,1.1180612985044718,False,,,,True,,2.0,0.0,0.0
55,2IFC,CI,,left,True,0.3519890997558832,False,,,,True,0.0792446596230557,,,
55,WM_probe,CI,,2,True,1.0276778005063534,False,,,,True,,2.0,0.0,0.0
56,2IFC,CI,,right,True,0.6083879005163908,False,,,,True,0.0792446596230557,,,
56,WM_probe,CI,,4,False,1.2395150009542704,False,,,,False,,1.0,0.0,0.0
57,2IFC,SC,,left,True,0.4564637001603842,False,,,,True,0.03971641173621406,,,
57,WM_probe,SC,,3,True,1.7708027996122837,False,,,,True,,3.0,0.0,0.0
58,2IFC,CC,,right,True,0.40192240104079247,False,,,,True,0.09976311574844403,,,
58,WM_probe,CC,,3,True,1.274151699617505,False,,,,True,,3.0,0.0,0.0
59,2IFC,SC,,left,True,0.6694809999316931,False,,,,True,0.03971641173621406,,,
59,WM_probe,SC,,4,False,1.964996200054884,False,,,,False,,1.0,1.0,0.0
60,2IFC,CI,,right,True,0.29637490026652813,False,,,,True,0.0792446596230557,,,
60,WM_probe,CI,,1,False,1.9033697992563248,False,,,,False,,4.0,0.0,0.0
61,2IFC,SC,,left,True,0.36595840007066727,False,,,,True,0.03971641173621406,,,
61,WM_probe,SC,,2,False,1.83041650056839,False,,,,False,,1.0,0.0,1.0
62,2IFC,CI,,right,True,0.4496928993612528,False,,,,True,0.06294627058970836,,,
62,WM_probe,CI,,2,False,1.5148070994764566,False,,,,False,,1.0,0.0,0.0
63,2IFC,SC,,right,True,0.9382342994213104,False,,,,True,0.031547867224009644,,,
63,WM_probe,SC,,no_response,False,,True,3,0.2397301997989416,True,True,,3.0,0.0,0.0
64,2IFC,SC,,left,True,0.3148570992052555,False,,,,True,0.031547867224009644,,,
64,WM_probe,SC,,3,True,1.1434046998620033,False,,,,True,,3.0,0.0,0.0
65,2IFC,CI,,right,True,0.4214730001986027,False,,,,True,0.06294627058970836,,,
65,WM_probe,CI,,1,True,1.7760567013174295,False,,,,True,,1.0,0.0,0.0
66,2IFC,CI,,left,True,0.3586972989141941,False,,,,True,0.06294627058970836,,,
66,WM_probe,CI,,2,False,1.9821256007999182,False,,,,False,,3.0,0.0,0.0
67,2IFC,CI,,left,True,0.46342749893665314,False,,,,True,0.049999999999999996,,,
67,WM_probe,CI,,1,True,1.7057885006070137,False,,,,True,,1.0,0.0,0.0
68,2IFC,CC,,left,True,0.4130097012966871,False,,,,True,0.0792446596230557,,,
68,WM_probe,CC,,3,True,1.3433536998927593,False,,,,True,,3.0,0.0,0.0
69,2IFC,CI,,left,True,0.5908380001783371,False,,,,True,0.049999999999999996,,,
69,WM_probe,CI,,4,False,1.272834500297904,False,,,,False,,1.0,0.0,0.0
70,2IFC,CC,,left,True,0.5210023000836372,False,,,,True,0.0792446596230557,,,
70,WM_probe,CC,,2,False,1.4099439997226,False,,,,False,,4.0,0.0,0.0
71,2IFC,CC,,left,False,0.5972953997552395,False,,,,False,0.0792446596230557,,,
71,WM_probe,CC,,4,False,1.73696449957788,False,,,,False,,2.0,0.0,0.0
72,2IFC,SC,,left,False,0.5695147998631,False,,,,False,0.031547867224009644,,,
72,WM_probe,SC,,4,True,1.1053362004458904,False,,,,True,,4.0,0.0,0.0
73,2IFC,CI,,left,False,0.49599980004131794,False,,,,False,0.049999999999999996,,,
73,WM_probe,CI,,2,True,1.861175598576665,False,,,,True,,2.0,0.0,0.0
74,2IFC,SC,,no_response,False,,True,left,0.00030830129981040955,True,True,0.03971641173621406,,,
74,WM_probe,SC,,3,False,1.4931586999446154,False,,,,False,,4.0,1.0,0.0
75,2IFC,CI,,left,False,0.4584806989878416,False,,,,False,0.06294627058970836,,,
75,WM_probe,CI,,1,False,1.9037682991474867,False,,,,False,,4.0,0.0,0.0
76,2IFC,SC,,right,True,0.5844924990087748,False,,,,True,0.049999999999999996,,,
76,WM_probe,SC,,1,True,1.3574254997074604,False,,,,True,,1.0,0.0,0.0
77,2IFC,CI,,left,True,0.5454620998352766,False,,,,True,0.0792446596230557,,,
77,WM_probe,CI,,4,True,1.3273530006408691,False,,,,True,,4.0,0.0,0.0
78,2IFC,CC,,left,True,0.35162150114774704,False,,,,True,0.09976311574844403,,,
78,WM_probe,CC,,4,True,1.5508810989558697,False,,,,True,,4.0,0.0,0.0
79,2IFC,SC,,left,True,0.3777486998587847,False,,,,True,0.049999999999999996,,,
79,WM_probe,SC,,4,True,1.3819821998476982,False,,,,True,,4.0,0.0,0.0
80,2IFC,CI,,right,True,0.5196535997092724,False,,,,True,0.0792446596230557,,,
80,WM_probe,CI,,1,False,2.3248334992676973,False,,,,False,,2.0,0.0,0.0
81,2IFC,CC,,left,True,0.4197963997721672,False,,,,True,0.09976311574844403,,,
81,WM_probe,CC,,4,True,1.1549750007689,False,,,,True,,4.0,0.0,0.0
82,2IFC,CC,,left,True,0.4096876010298729,False,,,,True,0.09976311574844403,,,
82,WM_probe,CC,,4,True,1.6032497007399797,False,,,,True,,4.0,0.0,0.0
83,2IFC,CI,,left,True,0.5276861004531384,False,,,,True,0.0792446596230557,,,
83,WM_probe,CI,,4,False,1.633256098255515,False,,,,False,,1.0,0.0,0.0
84,2IFC,CI,,left,True,0.5196144003421068,False,,,,True,0.06294627058970836,,,
84,WM_probe,CI,,3,True,1.3845224995166063,False,,,,True,,3.0,0.0,0.0
85,2IFC,CC,,right,True,0.3247606009244919,False,,,,True,0.0792446596230557,,,
85,WM_probe,CC,,1,True,1.4606376010924578,False,,,,True,,1.0,0.0,0.0
86,2IFC,CI,,left,False,0.5735874995589256,False,,,,False,0.06294627058970836,,,
86,WM_probe,CI,,4,True,1.728813499212265,False,,,,True,,4.0,0.0,0.0
87,2IFC,CI,,left,False,0.4426287990063429,False,,,,False,0.0792446596230557,,,
87,WM_probe,CI,,1,True,1.895159400999546,False,,,,True,,1.0,0.0,0.0
88,2IFC,CC,,right,True,0.3009658996015787,False,,,,True,0.0792446596230557,,,
88,WM_probe,CC,,1,True,2.0112385004758835,False,,,,True,,1.0,0.0,0.0
89,2IFC,SC,,right,False,0.653787299990654,False,,,,False,0.049999999999999996,,,
89,WM_probe,SC,,no_response,False,,True,3,0.0002888999879360199,True,True,,3.0,0.0,0.0
90,2IFC,SC,,right,True,0.5861526001244783,False,,,,True,0.06294627058970836,,,
90,WM_probe,SC,,4,True,1.428745798766613,False,,,,True,,4.0,0.0,0.0
91,2IFC,CC,,right,True,0.3991391006857157,False,,,,True,0.0792446596230557,,,
91,WM_probe,CC,,1,True,1.583202200010419,False,,,,True,,1.0,0.0,0.0
92,2IFC,CC,,right,True,0.4620984997600317,False,,,,True,0.06294627058970836,,,
92,WM_probe,CC,,2,False,1.6593801993876696,False,,,,False,,4.0,0.0,0.0
93,2IFC,CI,,left,True,0.4185590986162424,False,,,,True,0.09976311574844403,,,
93,WM_probe,CI,,4,False,1.2491474002599716,False,,,,False,,2.0,0.0,0.0
94,2IFC,CC,,left,True,0.5240045003592968,False,,,,True,0.06294627058970836,,,
94,WM_probe,CC,,2,False,1.317604899406433,False,,,,False,,3.0,0.0,0.0
95,2IFC,SC,,right,False,0.7439418006688356,False,,,,False,0.06294627058970836,,,
95,WM_probe,SC,,2,True,1.5348204001784325,False,,,,True,,2.0,0.0,0.0
96,2IFC,SC,,left,False,0.797825001180172,False,,,,False,0.0792446596230557,,,
96,WM_probe,SC,,4,True,1.5014198012650013,False,,,,True,,4.0,0.0,0.0
97,2IFC,SC,,left,True,0.4583289995789528,False,,,,True,0.09976311574844403,,,
97,WM_probe,SC,,3,False,1.5631463006138802,False,,,,False,,4.0,0.0,1.0
98,2IFC,CC,,right,True,0.5449628997594118,False,,,,True,0.06294627058970836,,,
98,WM_probe,CC,,2,False,1.6665777992457151,False,,,,False,,4.0,0.0,0.0
99,2IFC,SC,,left,True,0.38312309980392456,False,,,,True,0.09976311574844403,,,
99,WM_probe,SC,,3,False,2.5561283007264137,False,,,,False,,2.0,1.0,0.0
