Trial,Task,Category,FacePresent,Response,Correct,RT,NoResponse,LateResponse,LateResponseRT,LateCorrect,Combined_Correct,Contrast,Replaced,PTC,PTR
1,2IFC,CI,,no_response,False,,True,right,0.00032350001856684685,True,True,0.049999999999999996,,,
1,WM_probe,CI,,3,True,1.7451665000990033,False,,,,True,,3.0,0.0,0.0
2,2IFC,SC,,left,True,0.8137793000787497,False,,,,True,0.049999999999999996,,,
2,WM_probe,SC,,2,False,1.3670236002653837,False,,,,False,,1.0,0.0,0.0
3,2IFC,CI,,right,False,0.47005280014127493,False,,,,False,0.06294627058970836,,,
3,WM_probe,CI,,3,True,1.4373396998271346,False,,,,True,,3.0,0.0,0.0
4,2IFC,CC,,right,True,0.5626512002199888,False,,,,True,0.049999999999999996,,,
4,WM_probe,CC,,3,False,1.778240800369531,False,,,,False,,2.0,0.0,0.0
5,2IFC,SC,,right,True,0.8817393998615444,False,,,,True,0.03971641173621406,,,
5,WM_probe,SC,,3,False,1.4530401001684368,False,,,,False,,4.0,0.0,0.0
6,2IFC,SC,,right,True,0.6854544002562761,False,,,,True,0.031547867224009644,,,
6,WM_probe,SC,,1,True,1.7116678999736905,False,,,,True,,1.0,0.0,0.0
7,2IFC,CC,,left,True,0.4292284999974072,False,,,,True,0.03971641173621406,,,
7,WM_probe,CC,,2,True,1.4560781000182033,False,,,,True,,2.0,0.0,0.0
8,2IFC,CC,,left,True,0.5311974002979696,False,,,,True,0.031547867224009644,,,
8,WM_probe,CC,,3,True,1.3654609001241624,False,,,,True,,3.0,0.0,0.0
9,2IFC,CI,,right,True,0.6691876999102533,False,,,,True,0.0792446596230557,,,
9,WM_probe,CI,,1,True,1.5572319002822042,False,,,,True,,1.0,0.0,0.0
10,2IFC,SC,,no_response,False,,True,right,0.00030849967151880264,True,True,0.025059361681363596,,,
10,WM_probe,SC,,4,True,1.4497004998847842,False,,,,True,,4.0,0.0,0.0
11,2IFC,CI,,right,True,0.5840042000636458,False,,,,True,0.06294627058970836,,,
11,WM_probe,CI,,1,True,0.980695300269872,False,,,,True,,1.0,0.0,0.0
12,2IFC,CI,,left,True,0.3769455002620816,False,,,,True,0.06294627058970836,,,
12,WM_probe,CI,,3,True,1.4103373000398278,False,,,,True,,3.0,0.0,0.0
13,2IFC,SC,,left,True,0.3858427000232041,False,,,,True,0.031547867224009644,,,
13,WM_probe,SC,,3,True,1.2986749997362494,False,,,,True,,3.0,0.0,0.0
14,2IFC,CI,,right,True,0.5670868000015616,False,,,,True,0.06294627058970836,,,
14,WM_probe,CI,,2,True,1.1899167001247406,False,,,,True,,2.0,0.0,0.0
15,2IFC,CI,,right,True,0.3257726998999715,False,,,,True,0.049999999999999996,,,
